customer_pk,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
2996,9997d3fac97d1dd96ce13a68158e84ce,79377f2dd1a1b92c1c06fba32f1bc1eb,24903,marica,RJ
2997,99ae056139c928155fbb6789440c8824,362f74c1d6e7015625b8464d05a8a149,3520,sao paulo,SP
2998,99b1950e7fcf9d753b721988c2eb724e,37d3dfcbb848287358251bcb27953cbc,9619,sao bernardo do campo,SP
2999,99b27fd81ccca7419e44f9a0563af9e7,7e3baefc30c4c3a12ee54e079f48eacb,32017,contagem,MG
3000,99c336ab501ab1c1e70ad4e668e3442e,fa03f39a053e233abd89eb849f1b8997,4339,sao paulo,SP
3001,99dc64f03cfca5952f1ea7dd668bf7b3,68ab9bfe2388b0b36614c7000b8b1cf8,40731,salvador,BA
3002,99de3252658ad6466297273b6047f3cf,5654780522c8bd0731cc276d2e7185d9,3344,sao paulo,SP
3003,99ebfafde8b9e58fd12db9d5cc83132f,a946faf63af327d1dd0362b3fa3882a3,83328,pinhais,PR
3004,99f297c1c95e0dda633b7e584ec2a4f3,2f30a830c2791853a80645df3213eab7,7176,guarulhos,SP
3005,99fd37744ebeb8563299b54c2d985c38,fdcc2c3054549d7a678f512b27a447be,27351,barra mansa,RJ
3006,9a065c823cff415e4f55f96429c6cd28,1de5850ca9f40f0dd5a13262b56223aa,66670,belem,PA
3007,9a07fda0035700318ceb77ce80c7e42d,4626807d07906818ef7f102b1b250691,22250,rio de janeiro,RJ
3008,9a28e3a685c60162824386a74a34771f,9eed794c3e994632e1d60d9983f2cbe6,25520,sao joao de meriti,RJ
3009,9a311a6bd1f11fe0aa7cd6b77ba8e8ad,ed404c92ac3d0b621e1ddc2c3f947de9,73900,posse,GO
3010,9a480b9c9decf04f8d95b4da30cc6141,1177ffc12e57d165dd64077a4bbcd77c,27925,macae,RJ
3011,9a4900710ff76d73cb3a0d152e73adf0,97f104e8e54ef4147d17fc1536a1482c,97502,uruguaiana,RS
3012,9a4a662f2adad6ed0a31fd0d4221e1cc,f13f6afa0bcce14330a5bcb6f1076904,91350,porto alegre,RS
3013,9a516f56e5f6f198350066cc99339bb0,7249a976b68003a30adc1203a467cf6c,57060,maceio,AL
3014,9a5933540f93a1f6293effde1e30f5b5,7b23dca3f650878cf0a0257b192a7a96,88526,lages,SC
3015,9a5c1346346cc351e392795b337097ff,e74bac33c74acb3dccc5a5bc302dc527,46900,seabra,BA
3016,9a73b65ca2a7ffae76c1b8216ebc1b53,d558d7ea1748f391b2cb55ba0aefe97b,12247,sao jose dos campos,SP
3017,9a80c8377644236e27f59e83862f1ae2,0a11a4d0e9f9e864f03a7451f0f255b6,12970,piracaia,SP
3018,9a91c8c5ff3cbd56c19478dae95a412c,c76e101f384a7ce4088ffd4ff805ef32,60830,fortaleza,CE
3019,9aa2c4bac83761140a8703ebdf9e49bd,949921a7831eb8901f75baf57d1853bf,7174,guarulhos,SP
3020,9aad6db5643769b3d802a87328ec31e2,463d8425827e81d905edf86f9c231eef,28909,cabo frio,RJ
3021,9ab1a2a05e0311aded3d496b4da0df87,e5da246ec8495416c700f325533688b6,11674,caraguatatuba,SP
3022,9ab244a0cc4abef680f71591be46c239,88209a02297aae6f114b143f8cfed278,12120,tremembe,SP
3023,9ab871545ef08235dfa51639b9f5ce18,b2c68e8a325923db717c2d7ecfe8ad44,4564,sao paulo,SP
3024,9ac238d7ed8b3694e58e35b1ed82e8b4,15ccaaaa2289afed8a5e40273330c13d,37540,santa rita do sapucai,MG
3025,9ac71dee8847ffe35fb2c087da733cc4,178517ea7fc752dbcbfcad925153cf94,55014,caruaru,PE
3026,9ade348c95b66ce157cad614dc61fe1e,0aa7d3df6008a3d5aa9db07e65cef5d3,29700,colatina,ES
3027,9aed6fa0db5da18a5433bbff4ef320b8,e9c9682161ad1d5f51d7ae6e07447f88,15580,mira estrela,SP
3028,9afa8a81202f94d96ffed6977f09ea63,a1fdca07add1ff66dda1ccc4de576050,37540,santa rita do sapucai,MG
3029,9b18f3fc296990b97854e351334a32f6,b2cac0b16835dabf811b204127f58afa,6330,carapicuiba,SP
3030,9b1cf85143c429c569ffa542f24ce20a,bae6687e2e07f749eda874adba621bd4,2618,sao paulo,SP
3031,9b3319404f3dbecbc1f7fa9261a91c61,1ee38c48e009ccc32f5ab7fd7ee65650,95520,osorio,RS
3032,9b36e720f2f357d9bfc8a1b27706e6a8,617fef83062c1fcccd20798268cb6199,34800,caete,MG
3033,9b4daa1db65ef1623983286611eb63e1,c7325ee1a92c0c0d4b95b8616f0abcae,22260,rio de janeiro,RJ
3034,9b5f0ef5de7b703b77e1131e68263de9,f6db892e508b52b2419ce2fe09628d7c,37002,varginha,MG
3035,9b605f1eacf9a8ba0a7902464d6c884f,4c4019424201b623e1aa1a7fa822d326,9421,ribeirao pires,SP
3036,9b74cd824a37742f10285243d2c0ad7f,39e16ad9a306c8729696f7732acde86f,17990,pauliceia,SP
3037,9b7d3addaab8a9237c6d4c45b68e26c2,def1a6fa7d1d41faf6c99ac517468170,36025,juiz de fora,MG
3038,9b7fd789af1301927ba3380e1efd0225,aa8c932576d8ba562f48505a9f25a2be,32230,contagem,MG
3039,9b8af4016c309c2f095b858fe4d6d551,09928c4afa1c45cfcf099b3b13889719,68585,nova ipixuna,PA
3040,9ba20212326011c0a71ef26b476a19f7,ce673045c4daded52134073c2e661fb1,6474,barueri,SP
3041,9ba4c0b1c86b786749eb88bb23609566,211e4234ffca5cec9b0ab183a1009256,36190,merces,MG
3042,9ba4e9572b42c109f0939c3f43eb3e0c,87c8720dd653d75e513555291ab6e4aa,6286,osasco,SP
3043,9ba926ad01e17e9a308791ae9cb69699,b685f571858e1a165334b397342c01cd,86020,londrina,PR
3044,9ba9c35fa0972a58c9397672fd9e0111,5b3186d7cf904f2f9369aec26faba4d2,39401,montes claros,MG
3045,9bab273018cf6c7884419950fb655766,dccce67f3d3bf822b6425b90de5723d1,35400,ouro preto,MG
3046,9bb7c4f2cdbf2d4f9066b806594cf1b2,cc8b951febb2949ceb6ead2f8dd17ce9,32623,betim,MG
3047,9bba9922e5c4a943364dd5884bfba750,dfe404bc538d4172a3c0291fca2e74ee,23895,seropedica,RJ
3048,9bd2f246e81c19f65c539ce426288ef5,d46eb9ba6d6b75c1dac85b91911fc9c2,3560,sao paulo,SP
3049,9bdf08b4b3b52b5526ff42d37d47f222,932afa1e708222e5821dac9cd5db4cae,26525,nilopolis,RJ
3050,9be56b2c15bdf5ad08472fe9a4d77938,687e023f28ba71f085104c1339b798fe,2243,sao paulo,SP
3051,9bedce134cd25ed7df6fd43a51c8d76d,94c8b4de468c39e3e5f5ceb05345b166,17522,marilia,SP
3052,9bf5b0d90ce42a8216c828b07d44b528,c216ddf05dece5d199d21e54250658ea,45450,gandu,BA
3053,9bf7217158566072ba308c3d057bbc44,27c9fbc5854ca2ab9c51abdd4b520589,7865,franco da rocha,SP
3054,9bfb255b9b882baed6b515d644f93f45,e69a2237d79485b1bf4c1b4dca757b4c,2440,sao paulo,SP
3055,9c11910f46b5a9a3d8366b09a0514c97,5882d9af214f8e2acb3e74b94a109c62,24431,sao goncalo,RJ
3056,9c218e321cb9d2d3fedaaafabfd10623,33eb82333797c42ebb80bcc4aa337943,24322,niteroi,RJ
3057,9c242b314a3640d13a97aac4e172f966,bab51137b90b0fcec74bf6f9b47d3511,21842,rio de janeiro,RJ
3058,9c2f403519bcb363683a7179f0f94bd4,dc83fe8f72fb4388f079a2f9b586240c,8599,itaquaquecetuba,SP
3059,9c338ea8093192e203bc16add78c123c,5179541696b879141c1f0bb532f988c9,80530,curitiba,PR
3060,9c37d4ec00a84ef53bbbe5aa579b0eb8,3d7b5cfc78529ca32eea645f2dee555a,27336,barra mansa,RJ
3061,9c4f2d8c14b700df0e7625d3ffa35174,d5b0cc21590758cf76d4b6123c7802f5,36051,juiz de fora,MG
3062,9c80a6e1fb3ca98a63dbde1cd2557985,74cb1ad7e6d5674325c1f99b5ea30d82,4363,sao paulo,SP
3063,9ca3c3cb222efba635805f6fefc8961e,bed6914e1b13e7291330c42e4b5ee73d,5567,sao paulo,SP
3064,9cac5970d5355ceb74d4878059ac6399,f68f314d91a7d17c907e7d25d94d8b75,17011,bauru,SP
3065,9cb5cb63842b6b3b9843f6803eda167e,324ac53c3fc280401366b7c197dba28d,5734,sao paulo,SP
3066,9cb76e2e1b7aa98660472611bed4874b,8c710aad587dc8dac58e65611e625c62,19806,assis,SP
3067,9cbea85941aeae8e6a33506e066a1913,cfca8dd295c27ec0011cda055a6177f4,29165,serra,ES
3068,9cca406efea111557fa977471c4985a0,d5a9eccfa0ca0ec79d59b81e98d83911,69919,rio branco,AC
3069,9ccdd15c9060a6ea0d5f0abbb7324022,d6203ca017ec577b71f0f49429a38203,8900,guararema,SP
3070,9ccf002a05faa1131c4ffb8b3cfc0b46,cab46195bdcc56a6b42eef09eb1b64be,9750,sao bernardo do campo,SP
3071,9cd169cea5076bf383e40a261d7b7142,c672c78ba400adf4deb64f3aedf65cb0,13060,campinas,SP
3072,9ce1401cf82bd5420fe255e02d6292ba,cabd6d095f9967f7044473021795247c,6362,carapicuiba,SP
3073,9ce954c266d631d96fca00f1eb740ef7,03b844f8f2bfba1e73ce0d1894807af0,29106,vila velha,ES
3074,9cfa9387ffa7afa5e0d245b13ada9721,afb9a07380963f172c8a956bef0fd28c,31010,belo horizonte,MG
3075,9d1b349b9033719eeecbabb9dedb1b72,e447b61eb2c970fdc89d681d79b01765,13212,jundiai,SP
3076,9d1db085c2312cc76a261c2f0d153ee5,022657d659cf88bcc8c22774f3f0b61a,6317,carapicuiba,SP
3077,9d1f4537b5bf271b2acdfb484507104c,49a99633e0192d5ed775b6084c49771e,7790,cajamar,SP
3078,9d4af9f8d10634a350e55c44f566914c,f503c2e0c0fb1b4b258f681a5d474d05,3718,sao paulo,SP
3079,9d523ec1adfaf85fd0dd5835b1884b75,24ffbb655914998319377df431e3c47a,11930,pariquera-acu,SP
3080,9d57e17547e118b158dc652dc640714e,5abb229ffc19bcdf38b5a988fd6886fd,56330,petrolina,PE
3081,9d82abb78c84c72c1802757c2c3733b8,30480b4ef6a45083f99de41f24eccb44,21830,rio de janeiro,RJ
3082,9d8ced56e634148f52b90da9bdeb9910,207a5537c81aceaf5ef4f5b1ee4cd09c,26900,miguel pereira,RJ
3083,9d9e0a32046baab34af9079307a57062,9f209af49a8a6e3383f55c0eda2e705b,18072,sorocaba,SP
3084,9d9fc80cdedb63de913387b502bee19b,abb30df339614118b0728ba40e31780e,5882,sao paulo,SP
3085,9db0a6065f7c15895b9a2705b6dbc77d,17aeb0f1c1dd5757f8aa0f4c098165f3,1232,sao paulo,SP
3086,9db6f6b4c1314281d7ae168de7b502d4,cf58b6fd429433b7e185b6e6453a8c9a,22241,rio de janeiro,RJ
3087,9dbc8c27740a5962891aad8ae9ac64f5,3891570de9631660881e981ca3286252,76630,itaberai,GO
3088,9dc357207f1b0acf9782276bed80f48d,53b2aa3aafb865f1c2c681804b8eb3b9,13466,americana,SP
3089,9dc4634838a5ef569c6f8869c55f6dcc,9bed676175d3561a1610ac36f878be37,74913,aparecida de goiania,GO
3090,9dd475c34f4cc88c45bec1dc40f33fa4,e559037a41c00e67a8f44632d83e1475,4557,sao paulo,SP
3091,9deaacc2a9d6b105c1e27790708843b4,cec0f7c6c7365805b89f59923ba96ba8,20540,rio de janeiro,RJ
3092,9dec2d47e95677b616efe366f8bf9fb8,00082cbe03e478190aadbea78542e933,18400,itapeva,SP
3093,9dfc1bb87ef24d2ce198b900048195f0,4cf926be7c4508b256de872d8de17979,79097,campo grande,MS
3094,9e08d3d12c8694671a52867c2b9bb224,7321fa632feb9f59860bd048524ed14a,6755,taboao da serra,SP
3095,9e192b98545760379893f9f63707cc0f,f0a5d3542d18371f20467e53bb1e532b,1258,sao paulo,SP
3096,9e2a7ec851f933a42a84621ae1ed5922,5e76cb6542fa7e072916af1effd97f36,71917,brasilia,DF
3097,9e3a06f863456c3934b9d26037c119cd,d2c89ba54e6cf93abd4ea9bb9e9fbf73,18682,lencois paulista,SP
3098,9e3cccc4d43db2e97bb7015e1114fc92,9f71041667decc88f2ca7f8c2189fa1c,89160,rio do sul,SC
3099,9e4f4608b4a885205ebb609ecdb7ea5b,17e2896de0a7da4861effe32a8c91900,9895,sao bernardo do campo,SP
3100,9e5ce657315b2bdb94033a494041ac25,51cbfa44126505de7a55fb99ba49648b,88132,palhoca,SC
3101,9e766dbda271a8011362c57f316bbf67,f6da5ed92e9091f6dc98d4f3aeac6a60,13224,varzea paulista,SP
3102,9ea5e80f52a670b0bccb10c1a4ce2463,5818716896e61882c80b6044380c0795,39404,montes claros,MG
3103,9ea999ddb251e229b1c8b4925884743e,57fa50f976b8be14eddbbbe51dcc5cef,79810,dourados,MS
3104,9eb0d8ae0777405811966250213e28a2,9f361680cc2a1398c1156b77b38d1754,41720,salvador,BA
3105,9eb793d1939a97ed213e8e7415947d8e,7af9180714aa1b1b4ac52586022c6f0a,22260,rio de janeiro,RJ
3106,9ec73448134f871bc7bdfdfd444813eb,89a70a556b3bcb25ed26720f08450bf4,30626,belo horizonte,MG
3107,9ece767cb4769a7f387567c6f1f06d35,a8f99afaf1e6db5d6ab8d43d4f5b18df,68170,juruti,PA
3108,9ef432eb6251297304e76186b10a928d,7c396fd4830fd04220f754e42b4e5bff,3149,sao paulo,SP
3109,9f0ad38f4f1a9d5677c296cfaee107ed,feae353ea73e765c5a5073dad8915449,18085,sorocaba,SP
3110,9f14d5cb2c7d39f6c4556ff35f4ba78e,293e5ccf608a9ace023ea0e0f17c452e,31155,belo horizonte,MG
3111,9f1595b82c93e652dd8ffd5cc4051362,b8b7f727e3ad1e14243cb6f11b624351,54430,jaboatao dos guararapes,PE
3112,9f258623281e8e6c74463a67f640c4c5,69aab61687fa416ef601af332bd0ff0d,11730,mongagua,SP
3113,9f34131462cd5edccdc9d4db9f7d2bbc,a7acd7f8aefc1d48f618e3f15c5e327b,75110,anapolis,GO
3114,9f4578f809480da7c0bc98fab02c1cc3,da1156ecf6d5c22b6f55a25a22b707e7,5731,sao paulo,SP
3115,9f4c898706bf2b467ace0539e0319fcc,350e8172d9a1ed3cea31f50e09de726f,38415,uberlandia,MG
3116,9f546895f9d0841df86f8681992083b9,de7c0cdd4a7d9336e71adfbfdc11334c,13098,campinas,SP
3117,9f57e674f66d1758920393d010d9e969,1680c593cfe1d6c798df5bd696544a19,38304,ituiutaba,MG
3118,9f5a2f912f123d541a318029712fe90b,e25e370b86824ff1a40d01c259cadd98,95760,sao sebastiao do cai,RS
3119,9f60e945011f3dfd9ce6d82a939cf93f,e90dc9258e140b61728e3745eacb26fe,35931,joao monlevade,MG
3120,9f6184b685d245da0d6868637685223a,e55ff332cb2752e2bf1be25cc725c801,22775,rio de janeiro,RJ
3121,9f634269d5b217b28a2316238fec774f,6659cdf2397f169f0887c503fdacd408,93212,sapucaia do sul,RS
3122,9f6618c17568ac301465fe7ad056c674,e3bcfea9bab07b492391664fc1ffc28a,44180,antonio cardoso,BA
3123,9f6a53c19c779bd59965550eb0474688,b5a189159a62950d58c7208f43e0631a,37640,extrema,MG
3124,9f7be3ecb950aed145871dd613cbb06a,124621ab7971ddd927e021028e8f2ad1,83320,pinhais,PR
3125,9f882879a6fa0b1de2906aac483883de,4279dc495a38ef8fb0ea0a9201c6ee30,90630,porto alegre,RS
3126,9f9a83d15d7255a3747dd9175b875ea0,5385c8288fcff00b5480d11379651558,21875,rio de janeiro,RJ
3127,9fa1306390b435305462a28f708c783b,0be330030885cb5b0cd0fc84f90d4ad5,85015,guarapuava,PR
3128,9fc24442b2e31121b7c8907d33253b97,a12fc54cae982f13145a7c826cce10a1,59592,caicara do norte,RN
3129,9fdf053062b1f535917981029e490fa8,5f55955ddaecbb08c84de1fabef864f1,94850,alvorada,RS
3130,9fe7ac7180ac1ee5482b89b07f7b7737,86eeac369ea14ddf7a454a0ce003e5c6,4728,sao paulo,SP
3131,a00009bf8489ae779a18179b4716f195,207ba0e71c642b6eda7d0f4d41673751,9750,sao bernardo do campo,SP
3132,a005c22f16d0a335ffdedd9173c83c53,c6603d9ddf98baf1c313b9ed2e31b95f,32280,contagem,MG
3133,a00774e666bc2f0af970ff157ecf6f7e,e47e7465e3dc440e96374b8dde062f9c,8223,sao paulo,SP
3134,a00cedaaa02a3875ce936ecf15c567b9,9862ce221e3e2761a216c537d75d0256,47640,santa maria da vitoria,BA
3135,a0227ec32ff282dc027d2afd5982ba5a,952c5cea601c077ed3c16fd51c7ab7e6,35500,divinopolis,MG
3136,a0262fcf5f286681fc96c8d2b8396208,b5fd935fca868cbefca0c71a3010d03f,6322,carapicuiba,SP
3137,a02dfdaaf5b634d7684b11d1c9626d1d,973f2fba63a7eb540f8860b0c75b63cb,91550,porto alegre,RS
3138,a03d07bf4aa2b1c94d11585aacbdaac2,bb58670190dba4e9b320f84cb98317a3,28990,saquarema,RJ
3139,a04277988beb05911a7c9bbc5592136e,95ef05d23244420ca3b63723517bf60d,14806,araraquara,SP
3140,a06cdf060608a4a80705bf5860bc8f58,417021b1b4553c55daa22f17dbf37cdc,22790,rio de janeiro,RJ
3141,a06d5e88e559441070e2c1e9d4be49b0,6eff1cd9cc7f4dde6e1cbb679e219a50,21321,rio de janeiro,RJ
3142,a0785cc747d7c90762ca245c1cad20f2,ea9d1d54202e5efc875aeb93cf48b20b,4001,sao paulo,SP
3143,a0abb996d53cdd579f6af5bc5de8c28b,ceed36e28a7cafdb8933348019f37b28,22621,rio de janeiro,RJ
3144,a0aed67ecbb943f0137ece72e30ad913,b5c824677c5431bf6a611206428716bc,68503,maraba,PA
3145,a0b5cdd54fb202fb47805688f4577c8f,1d69fcb75a5ae79f19d3607cda9cda2a,18108,sorocaba,SP
3146,a0c7aec11a5f3ec702888d67aeedeed1,65a944ed12c066780cdfeac5a417d32d,31870,belo horizonte,MG
3147,a0d14322c2c081915c5b59c56418469f,ad24f43435c874a9a198b3a461d7e155,9852,sao bernardo do campo,SP
3148,a0d38bf433ba23da2f77930d36f9c4b4,4b256efb7d2b602ca8d8a070db7cd4ae,13214,jundiai,SP
3149,a0d3e4c74c41e64fc0e34a1805a0f820,aac6c5c4314e4c2721df1440f0ede0fd,22713,rio de janeiro,RJ
3150,a0d430c59b700550f20303fa1d6b2ba4,e17408e3713638b24626610417449cb7,22710,rio de janeiro,RJ
3151,a0d7296689347a9f6c7a89b03281db68,e43bc7bbe7b392fe9e923e936524ef5e,93614,estancia velha,RS
3152,a1188e9345ab24476119f9fedd151813,865beeccce9e5e942d09075165302d8d,4551,sao paulo,SP
3153,a12dfb063d9ba1e0e2f7485b9a7d8987,b0ff65b2616bd5d0412b771e2d77dfff,98785,santa rosa,RS
3154,a13d2d3b615e7782205484d9c603cbe7,14650aba2993d5db931ecd1ff160714a,26385,queimados,RJ
3155,a14033a8e28cf976d87b63aa00d6d34d,6f8372e7ca5f2963296df89e916cd08f,4710,sao paulo,SP
3156,a14b17e55f117e4bf24cdd9d0e586c35,d71a769963b2c890c06e83cbed137a43,15500,votuporanga,SP
3157,a166da34890074091a942054b36e4265,451e48381edab7f1f6dbfa6d728616ff,89070,blumenau,SC
3158,a16c7e7bd772bc541be94b7a25c1a906,7f3e5bfe3c5927b987d875d005af1934,6790,taboao da serra,SP
3159,a17033054d84cb831e8b33dc63682ba1,9c7bc34fa4b2fd8e3f132a6337ba8828,12050,taubate,SP
3160,a17a7b3ef3d9a5c528919354288dd99b,9263a6fc47a37b8b71cecfeb1defda4a,22755,rio de janeiro,RJ
3161,a182cf6abe84f63e4ee29ac3ad7ce340,35e410adc25fe96c55082bd4bb2daba2,25570,sao joao de meriti,RJ
3162,a1882adbacee1e44d96f0635e70d7b2a,28cb2105de0e24c2dd3e21e364510937,17013,bauru,SP
3163,a189e91674fa4a8cc4dbff954d0a4246,f0cd1ff60635329804480b6c8f71e434,32405,ibirite,MG
3164,a189fdcd17c49459d41f406cffb5264d,022949b07073de5d6173732ea01d6155,31160,belo horizonte,MG
3165,a18e4956844fab232555e2bfd53eca5e,b4b26faae91bc1b8f9458d29bc3c200c,68745,castanhal,PA
3166,a191dfc729f180264941a4368d69bf44,983a8046e2c04b5b3afb5ff0faf19c29,28016,campos dos goytacazes,RJ
3167,a19929855f24036f9688d55c778eaa48,cdb72728a4199830c46025ab3cdb5afd,8572,itaquaquecetuba,SP
3168,a1a0692a3acbcfe9ec59eb2510936414,c29366dcdcde92f6bab988692e21d709,5662,sao paulo,SP
3169,a1acf95041edd043087a040e89449636,191525912e1a31a97bf8b481ce852f75,11712,praia grande,SP
3170,a1ba2dee740fb5aba74232d9c94f810d,9192e9abd35fd0d8d7a4c2e12464c277,41830,salvador,BA
3171,a1be2e6e7eded43730e9b8abd863e039,f41aff28fb2e2bc57786226f35582408,17511,marilia,SP
3172,a1be9f93fac47b616502d82987542c6e,957ba98dc871622946f935de75343edc,76400,uruacu,GO
3173,a1e9ade865049680f6f78c178ed60d37,13f53d7f6a18aadc554f13ca087e9669,12242,sao jose dos campos,SP
3174,a207382f0f563c1f430ef732ade9d9ff,71f93416aba3c29ee0929275f545b506,7190,guarulhos,SP
3175,a22203b8cd7210764aa43f442904a076,a30be234246fed38afe084a19a6cc015,60115,fortaleza,CE
3176,a23bb087dccfe3c78336749a1818a423,d34ae8a2849ec90990b577eca5444522,57052,maceio,AL
3177,a260ca264a1787a1842ced2735bff664,9935b7e2683de890a208026f020e54d3,1504,sao paulo,SP
3178,a271cc85337445daaac5f4c73fa27f5c,8f0273ca8405a143a3b7feeea9be23b5,12315,jacarei,SP
3179,a283df0eddc285d223a925e3ec1a0067,3f505a4179debd8a891c070933325247,31730,belo horizonte,MG
3180,a28774056a751c7e8affbaff81fcd933,52ba13556336e0643d5af3b1a94ea82b,1309,sao paulo,SP
3181,a28f1808c668259eb67c88f0b7afe15f,16bef435dd734e2a623be5d7fb57b89b,40285,salvador,BA
3182,a2a8ce4e0a7373fb55c203010a0d21b7,7759c54d34055599a186594e01b57af1,70747,brasilia,DF
3183,a2ae1a05b2058776ab0138c75da742f8,9dadf198dd249e1f37323eab5c877c20,78690,nova xavantina,MT
3184,a2aeb9a5650ba6f97ebd3335cb0dd610,f1502c61446672ca641cf3ebe7d4f445,72006,brasilia,DF
3185,a2c0d0dea2025e9edfddd1952a437985,ef4ae125724cae06f46da6a302c610d2,90040,porto alegre,RS
3186,a2c1c3470d4d505268abe4de69b6a9a6,809ef7517bef25761d1d8595dbd9db0b,35900,itabira,MG
3187,a2cb2bc236e62cf807925d6cecc245c6,41a1e8124bbc0d73734103301fdd4115,35032,governador valadares,MG
3188,a2cc9f80829ee0d67d9767a999c9de40,43b74cf6f2f3c0de4af0bfce0e57a9eb,12223,sao jose dos campos,SP
3189,a2cd17436c82a68234fbda01562f6e50,509148592c66d4ea7e26e63c131cd980,2435,sao paulo,SP
3190,a2e2d94675768728d29f95b2663f6a6f,07c7ce958d4fc8ecdad390153fc60079,80540,curitiba,PR
3191,a2f475be29f915fa902863f62308df8f,aa2ca40652b784ea8e309f01611e4ab6,21610,rio de janeiro,RJ
3192,a30be38e1ed0ffb39b318bf1d15e98d9,43f17abb82aa3e528eb5fbacc9b92c77,24445,sao goncalo,RJ
3193,a30ef261434ed7152a26b65278af7f9c,a7879b28606781a1488676b860e5b46a,64053,teresina,PI
3194,a31d81182a35974e456ae872e2fd62bb,ef703a9d0ca43405418d06ccd6f5c0e6,27330,barra mansa,RJ
3195,a31f3b93bfe2d5bd18745603e3e537c5,083ce299ea3fc1eba79bd0b17f64555b,4119,sao paulo,SP
3196,a322a6a643ad00260fbf07da3f0f2bb7,384a8e41b65b0f4bb086437412842c1c,11717,praia grande,SP
3197,a32e9f128bf594a9f10ca06f147b4719,04964ca17488b76124c740071931f90c,1226,sao paulo,SP
3198,a33361b4c45890c7b762296a3eec1f9b,ac90d7e8cf52394b28d880b4f174d113,21321,rio de janeiro,RJ
3199,a338f42b6e47cb49d5c5128a348b76ba,d7b472813b9255677466c5cd3cbc7b31,32425,ibirite,MG
3200,a3409055c739fa7940d866b617b4c55d,0acf30b91a76fe44ccc15e1717dfb672,15010,sao jose do rio preto,SP
3201,a340ce6c3570e68d4575a06053ecc491,0fce02538969e210a9e1b27b515ccaad,58076,joao pessoa,PB
3202,a3462eb52c92ce66a03f2eb65b58de6b,ae44510fbe1ff7826298182f9f21aee9,22430,rio de janeiro,RJ
3203,a3586509a27757e4e4825418e8f1174d,72b1f9e1b8aa00c0be1d47006c3ab5f7,13056,campinas,SP
3204,a370cadf748c232df40b80db05b42df7,1fa0ace8e18156593acd36e3fb792922,18770,aguas de santa barbara,SP
3205,a3769a6e70dc4fa874b30d62d812942c,60fc4b9636e847212b8c69cc13f4da82,20260,rio de janeiro,RJ
3206,a3777228aa1a73a3bf9a3127609cf68a,d79f00813a32cded40b4575b38eb665e,9950,diadema,SP
3207,a37a37235d7b3be3e2f95747ca589bda,6ea03cf508c8426284b647626ae5dafd,5849,sao paulo,SP
3208,a390b5b8933426a0d79944b89ecf53ca,b951c9bf661f93b4622ed4e21034a9ce,7251,guarulhos,SP
3209,a3a7a7e9325f146eaeea7cafbb1b5345,1c5d44eafa7759924213b552d9c44443,36820,divino,MG
3210,a3ae3675493e050fd2e74539e9dbaf80,5ab63a2b407c27ca68d825930de62ae4,31515,belo horizonte,MG
3211,a3c2953e0ee33d6881da8b52956198b2,575e8735ac3203bfb92c7d52919faf70,13474,americana,SP
3212,a3cce16d1def5991f7314b717b373ab4,2e61a8d70f5bd8fa8dd742ed198aceaa,4742,sao paulo,SP
3213,a3d11dbcd9f16d462fc5835c36880940,d4fd3f83ce187e9184d32bdf2c3769c6,45400,valenca,BA
3214,a3ddcbd81efac5f01565774a84581689,d318d1e80634c32132b65b347403c7ce,13806,mogi mirim,SP
3215,a3dff9a630a63b528b2fbed1bc448fbe,1b4a29b662a69713ac6501b2877602ca,1508,sao paulo,SP
3216,a3e6a84c624d9e25cb5ef7eb8bca4e17,9dc8eb1c074074a8bbb0f812d00d9875,38700,patos de minas,MG
3217,a3e8795e27e7e50f56f6c7742551de28,3bf9a44ef770ac450177ebc53c1445e0,2227,sao paulo,SP
3218,a3fd85d47dab4959cc2103f846c3de65,f9372e247ea4f46be6f797ca1936d68d,76870,ariquemes,RO
3219,a40c9c907d645ac0394aa28875d5986d,48770182fa1f6631dc831cb4a99ca859,27937,macae,RJ
3220,a4156bb8aff5d6722dc68f605d8fa241,ff755148365a0062374c353946b68aa3,35138,alpercata,MG
3221,a42f35ccbfe49b036589334ed0d904fb,011509f63f565e822767bfb89c3cf9b7,49020,aracaju,SE
3222,a439ca180ebbf3037213e6d501646b3b,3b0777b4115e9b40426db87ddf80903f,36670,santo antonio do aventureiro,MG
3223,a4555d257db29ef5f838cec4101c5208,f7be9bec658c62ab6240b44cd26c0b84,80030,curitiba,PR
3224,a455f91b7ce36ac2eee4d8c54a05946c,5790eb0a154162bb308fa4e642c20585,13077,campinas,SP
3225,a4859628b4cc633732ea27fb1a00420b,86c784df61be3f1ad4d8d152011b956f,7243,guarulhos,SP
3226,a48acf545fc196fe1a22e67ba443504e,e7e4ae6b758798774a5fa6afdc236c02,1430,sao paulo,SP
3227,a4a00c41b5e3ed88bf0e0bb96576c2b2,94e89532396b3c02f648b2bc7f93f528,26115,belford roxo,RJ
3228,a4a0c32813e4d6b4f6dd95dd11dc62f1,da3d269cb723dde0477d80fb32601c20,14070,ribeirao preto,SP
3229,a4a2abd07b1cdd4902cf245cdfa1451d,337bf0efbf9e5ba67461d2e5b4e5c2b1,71050,brasilia,DF
3230,a4a5788a4c236f3ff367fdd26547577c,c29b778bfd6975fc29309aa68ce952c3,76400,uruacu,GO
